_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,name
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 297}}}",{},62,2026-03-10 01:47:47,False,,,CustomTrial,297,297,,True,297,2,7,label_experiment,"{""name"": ""0-8_0-29.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,76.0,,,19.68,260.0,270.0,10.0,0.5048543689320387,0.524271844660194,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 38}}}",{},63,2026-03-10 01:48:07,False,,,CustomTrial,38,38,,True,38,2,7,label_experiment,"{""name"": ""0-0_0-13.mp4""}",True,False,,0.0,,(5) Very Similar,True,77.0,,,10.869,270.0,280.0,10.0,0.524271844660194,0.5436893203883494,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-13.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 150}}}",{},64,2026-03-10 01:48:19,False,,,CustomTrial,150,150,,True,150,2,7,label_experiment,"{""name"": ""0-9_0-32.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,78.0,,,7.85,280.0,290.0,10.0,0.5436893203883494,0.5631067961165047,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 539}}}",{},65,2026-03-10 01:48:28,False,,,CustomTrial,539,539,,True,539,2,7,label_experiment,"{""name"": ""0-7_0-25.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,79.0,,,5.928,290.0,300.0,10.0,0.5631067961165047,0.58252427184466,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-25.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 361}}}",{},66,2026-03-10 01:48:35,False,,,CustomTrial,361,361,,True,361,2,7,label_experiment,"{""name"": ""0-8_0-31.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,80.0,,,6.898,300.0,310.0,10.0,0.58252427184466,0.6019417475728154,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 568}}}",{},67,2026-03-10 01:48:43,False,,,CustomTrial,568,568,,True,568,2,7,label_experiment,"{""name"": ""0-4_0-17.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,81.0,,,4.428,310.0,320.0,10.0,0.6019417475728154,0.6213592233009707,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 374}}}",{},68,2026-03-10 01:48:48,False,,,CustomTrial,374,374,,True,374,2,7,label_experiment,"{""name"": ""0-1_0-4.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,82.0,,,3.466,320.0,330.0,10.0,0.6213592233009707,0.640776699029126,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-4.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 583}}}",{},69,2026-03-10 01:48:53,False,,,CustomTrial,583,583,,True,583,2,7,label_experiment,"{""name"": ""0-7_0-10.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,83.0,,,6.633,330.0,340.0,10.0,0.640776699029126,0.6601941747572814,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-10.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 542}}}",{},70,2026-03-10 01:49:00,False,,,CustomTrial,542,542,,True,542,2,7,label_experiment,"{""name"": ""0-6_0-26.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,84.0,,,3.877,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 228}}}",{},71,2026-03-10 01:49:05,False,,,CustomTrial,228,228,,True,228,2,7,label_experiment,"{""name"": ""0-19_0-31.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,85.0,,,6.429,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-19_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 468}}}",{},72,2026-03-10 01:49:13,False,,,CustomTrial,468,468,,True,468,2,7,label_experiment,"{""name"": ""0-0_0-19.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,86.0,,,6.043,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-19.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 286}}}",{},73,2026-03-10 01:49:20,False,,,CustomTrial,286,286,,True,286,2,7,label_experiment,"{""name"": ""0-6_0-32.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,87.0,,,3.538,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-6_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 211}}}",{},74,2026-03-10 01:49:24,False,,,CustomTrial,211,211,,True,211,2,7,label_experiment,"{""name"": ""0-3_0-17.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,88.0,,,5.901,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 305}}}",{},75,2026-03-10 01:49:31,False,,,CustomTrial,305,305,,True,305,2,7,label_experiment,"{""name"": ""0-2_0-23.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,89.0,,,4.972,390.0,400.0,10.0,0.757281553398058,0.7766990291262134,False,False,False,False,0,block-a,CustomTrial,Info,0-2_0-23.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 254}}}",{},76,2026-03-10 01:49:37,False,,,CustomTrial,254,254,,True,254,2,7,label_experiment,"{""name"": ""0-0_0-1.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,90.0,,,4.23,400.0,410.0,10.0,0.7766990291262134,0.7961165048543687,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-1.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 285}}}",{},77,2026-03-10 01:49:43,False,,,CustomTrial,285,285,,True,285,2,7,label_experiment,"{""name"": ""0-4_0-9.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,91.0,,,4.606,410.0,420.0,10.0,0.7961165048543687,0.815533980582524,False,False,False,False,0,block-a,CustomTrial,Info,0-4_0-9.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 94}}}",{},78,2026-03-10 01:49:49,False,,,CustomTrial,94,94,,True,94,2,7,label_experiment,"{""name"": ""0-31_0-32.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,92.0,,,4.133,420.0,430.0,10.0,0.815533980582524,0.8349514563106794,False,False,False,False,0,block-a,CustomTrial,Info,0-31_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 171}}}",{},79,2026-03-10 01:49:54,False,,,CustomTrial,171,171,,True,171,2,7,label_experiment,"{""name"": ""0-7_0-23.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,93.0,,,7.471,430.0,440.0,10.0,0.8349514563106794,0.8543689320388347,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-23.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 303}}}",{},80,2026-03-10 01:50:02,False,,,CustomTrial,303,303,,True,303,2,7,label_experiment,"{""name"": ""0-10_0-26.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,94.0,,,6.132,440.0,450.0,10.0,0.8543689320388347,0.87378640776699,False,False,False,False,0,block-a,CustomTrial,Info,0-10_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 131}}}",{},81,2026-03-10 01:50:10,False,,,CustomTrial,131,131,,True,131,2,7,label_experiment,"{""name"": ""0-18_0-30.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,95.0,,,8.592,450.0,460.0,10.0,0.87378640776699,0.8932038834951453,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 107}}}",{},82,2026-03-10 01:50:19,False,,,CustomTrial,107,107,,True,107,2,7,label_experiment,"{""name"": ""0-16_0-21.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,96.0,,,4.853,460.0,470.0,10.0,0.8932038834951453,0.9126213592233007,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-21.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 518}}}",{},83,2026-03-10 01:50:25,False,,,CustomTrial,518,518,,True,518,2,7,label_experiment,"{""name"": ""0-15_0-24.mp4""}",True,False,,0.0,,(5) Very Similar,True,98.0,,,5.224,470.0,480.0,10.0,0.9126213592233007,0.932038834951456,False,False,False,False,0,block-a,CustomTrial,Info,0-15_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 624}}}",{},84,2026-03-10 01:50:31,False,,,CustomTrial,624,624,,True,624,2,7,label_experiment,"{""name"": ""0-19_0-24.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,99.0,,,4.13,480.0,490.0,10.0,0.932038834951456,0.9514563106796113,False,False,False,False,0,block-a,CustomTrial,Info,0-19_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 2}}}",{},85,2026-03-10 01:51:35,False,,,CustomTrial,2,2,,True,2,3,10,label_practice,"{""name"": ""0-7_0-23.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,108.0,,,11.791,63.5,73.5,10.0,0.12330097087378641,0.14271844660194175,False,False,False,False,0,default-block,CustomTrial,Info,0-7_0-23.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 4}}}",{},86,2026-03-10 01:51:48,False,,,CustomTrial,4,4,,True,4,3,10,label_practice,"{""name"": ""0-0_0-1.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,109.0,,,4.188,73.5,83.5,10.0,0.14271844660194175,0.16213592233009708,False,False,False,False,0,default-block,CustomTrial,Info,0-0_0-1.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 3}}}",{},87,2026-03-10 01:51:53,False,,,CustomTrial,3,3,,True,3,3,10,label_practice,"{""name"": ""0-18_0-19.mp4""}",True,False,,0.0,,(5) Very Similar,True,110.0,,,7.787,83.5,93.5,10.0,0.16213592233009708,0.1815533980582524,False,False,False,False,0,default-block,CustomTrial,Info,0-18_0-19.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 6}}}",{},88,2026-03-10 01:52:01,False,,,CustomTrial,6,6,,True,6,3,10,label_practice,"{""name"": ""0-0_0-34.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,111.0,,,11.658,93.5,103.5,10.0,0.1815533980582524,0.20097087378640774,False,False,False,False,0,default-block,CustomTrial,Info,0-0_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 5}}}",{},89,2026-03-10 01:52:14,False,,,CustomTrial,5,5,,True,5,3,10,label_practice,"{""name"": ""0-1_0-35.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,112.0,,,4.599,103.5,113.5,10.0,0.20097087378640774,0.22038834951456307,False,False,False,False,0,default-block,CustomTrial,Info,0-1_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 1}}}",{},90,2026-03-10 01:52:20,False,,,CustomTrial,1,1,,True,1,3,10,label_practice,"{""name"": ""0-34_0-35.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,113.0,,,3.256,113.5,123.5,10.0,0.22038834951456307,0.2398058252427184,False,False,False,False,0,default-block,CustomTrial,Info,0-34_0-35.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 520}}}",{},91,2026-03-10 01:52:27,False,,,CustomTrial,520,520,,True,520,3,11,label_experiment,"{""name"": ""0-7_0-11.mp4""}",True,False,,0.0,,(5) Very Similar,True,115.0,,,7.086,130.0,140.0,10.0,0.2524271844660194,0.27184466019417475,False,False,False,False,0,block-a,CustomTrial,Info,0-7_0-11.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 630}}}",{},92,2026-03-10 01:52:35,False,,,CustomTrial,630,630,,True,630,3,11,label_experiment,"{""name"": ""0-9_0-34.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,116.0,,,5.595,140.0,150.0,10.0,0.27184466019417475,0.2912621359223301,False,False,False,False,0,block-a,CustomTrial,Info,0-9_0-34.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 46}}}",{},93,2026-03-10 01:52:41,False,,,CustomTrial,46,46,,True,46,3,11,label_experiment,"{""name"": ""0-8_0-30.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,117.0,,,5.189,150.0,160.0,10.0,0.2912621359223301,0.3106796116504854,False,False,False,False,0,block-a,CustomTrial,Info,0-8_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 441}}}",{},94,2026-03-10 01:52:48,False,,,CustomTrial,441,441,,True,441,3,11,label_experiment,"{""name"": ""0-5_0-17.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,118.0,,,7.722,160.0,170.0,10.0,0.3106796116504854,0.33009708737864074,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 188}}}",{},95,2026-03-10 01:52:57,False,,,CustomTrial,188,188,,True,188,3,11,label_experiment,"{""name"": ""0-25_0-29.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,119.0,,,8.897,170.0,180.0,10.0,0.33009708737864074,0.3495145631067961,False,False,False,False,0,block-a,CustomTrial,Info,0-25_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 197}}}",{},96,2026-03-10 01:53:06,False,,,CustomTrial,197,197,,True,197,3,11,label_experiment,"{""name"": ""0-21_0-30.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,120.0,,,3.601,180.0,190.0,10.0,0.3495145631067961,0.3689320388349514,False,False,False,False,0,block-a,CustomTrial,Info,0-21_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 480}}}",{},97,2026-03-10 01:53:11,False,,,CustomTrial,480,480,,True,480,3,11,label_experiment,"{""name"": ""0-0_0-26.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,121.0,,,3.453,190.0,200.0,10.0,0.3689320388349514,0.38834951456310673,False,False,False,False,0,block-a,CustomTrial,Info,0-0_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 370}}}",{},98,2026-03-10 01:53:15,False,,,CustomTrial,370,370,,True,370,3,11,label_experiment,"{""name"": ""0-22_0-30.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,122.0,,,5.066,200.0,210.0,10.0,0.38834951456310673,0.40776699029126207,False,False,False,False,0,block-a,CustomTrial,Info,0-22_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 479}}}",{},99,2026-03-10 01:53:21,False,,,CustomTrial,479,479,,True,479,3,11,label_experiment,"{""name"": ""0-16_0-31.mp4""}",True,False,,0.0,,(5) Very Similar,True,123.0,,,4.597,210.0,220.0,10.0,0.40776699029126207,0.4271844660194174,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 610}}}",{},100,2026-03-10 01:53:26,False,,,CustomTrial,610,610,,True,610,3,11,label_experiment,"{""name"": ""0-12_0-15.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,124.0,,,3.786,220.0,230.0,10.0,0.4271844660194174,0.44660194174757273,False,False,False,False,0,block-a,CustomTrial,Info,0-12_0-15.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 28}}}",{},101,2026-03-10 01:53:31,False,,,CustomTrial,28,28,,True,28,3,11,label_experiment,"{""name"": ""0-16_0-28.mp4""}",True,False,,0.0,,(5) Very Similar,True,125.0,,,4.74,230.0,240.0,10.0,0.44660194174757273,0.46601941747572806,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-28.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 538}}}",{},102,2026-03-10 01:53:36,False,,,CustomTrial,538,538,,True,538,3,11,label_experiment,"{""name"": ""0-11_0-33.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,126.0,,,5.011,240.0,250.0,10.0,0.46601941747572806,0.4854368932038834,False,False,False,False,0,block-a,CustomTrial,Info,0-11_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 202}}}",{},103,2026-03-10 01:53:42,False,,,CustomTrial,202,202,,True,202,3,11,label_experiment,"{""name"": ""0-14_0-18.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,127.0,,,8.415,250.0,260.0,10.0,0.4854368932038834,0.5048543689320387,False,False,False,False,0,block-a,CustomTrial,Info,0-14_0-18.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 321}}}",{},104,2026-03-10 01:53:52,False,,,CustomTrial,321,321,,True,321,3,11,label_experiment,"{""name"": ""0-16_0-32.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,128.0,,,10.295,260.0,270.0,10.0,0.5048543689320387,0.524271844660194,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-32.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 443}}}",{},105,2026-03-10 01:54:03,False,,,CustomTrial,443,443,,True,443,3,11,label_experiment,"{""name"": ""0-24_0-30.mp4""}",True,False,,0.0,,(5) Very Similar,True,129.0,,,7.625,270.0,280.0,10.0,0.524271844660194,0.5436893203883494,False,False,False,False,0,block-a,CustomTrial,Info,0-24_0-30.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 342}}}",{},106,2026-03-10 01:54:12,False,,,CustomTrial,342,342,,True,342,3,11,label_experiment,"{""name"": ""0-3_0-19.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,130.0,,,6.807,280.0,290.0,10.0,0.5436893203883494,0.5631067961165047,False,False,False,False,0,block-a,CustomTrial,Info,0-3_0-19.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 71}}}",{},107,2026-03-10 01:54:19,False,,,CustomTrial,71,71,,True,71,3,11,label_experiment,"{""name"": ""0-16_0-29.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,131.0,,,10.822,290.0,300.0,10.0,0.5631067961165047,0.58252427184466,False,False,False,False,0,block-a,CustomTrial,Info,0-16_0-29.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 8}}}",{},108,2026-03-10 01:54:31,False,,,CustomTrial,8,8,,True,8,3,11,label_experiment,"{""name"": ""0-5_0-31.mp4""}",True,False,,0.0,,(2) Very Dissimilar,True,132.0,,,4.923,300.0,310.0,10.0,0.58252427184466,0.6019417475728154,False,False,False,False,0,block-a,CustomTrial,Info,0-5_0-31.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 557}}}",{},109,2026-03-10 01:54:36,False,,,CustomTrial,557,557,,True,557,3,11,label_experiment,"{""name"": ""0-22_0-26.mp4""}",True,False,,0.0,,(5) Very Similar,True,133.0,,,4.538,310.0,320.0,10.0,0.6019417475728154,0.6213592233009707,False,False,False,False,0,block-a,CustomTrial,Info,0-22_0-26.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 577}}}",{},110,2026-03-10 01:54:42,False,,,CustomTrial,577,577,,True,577,3,11,label_experiment,"{""name"": ""0-18_0-22.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,134.0,,,5.997,320.0,330.0,10.0,0.6213592233009707,0.640776699029126,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-22.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 394}}}",{},111,2026-03-10 01:54:48,False,,,CustomTrial,394,394,,True,394,3,11,label_experiment,"{""name"": ""0-10_0-27.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,135.0,,,4.316,330.0,340.0,10.0,0.640776699029126,0.6601941747572814,False,False,False,False,0,block-a,CustomTrial,Info,0-10_0-27.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 606}}}",{},112,2026-03-10 01:54:53,False,,,CustomTrial,606,606,,True,606,3,11,label_experiment,"{""name"": ""0-1_0-17.mp4""}",True,False,,0.0,,(4) Somewhat Similar,True,136.0,,,10.114,340.0,350.0,10.0,0.6601941747572814,0.6796116504854367,False,False,False,False,0,block-a,CustomTrial,Info,0-1_0-17.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 528}}}",{},113,2026-03-10 01:55:04,False,,,CustomTrial,528,528,,True,528,3,11,label_experiment,"{""name"": ""0-14_0-24.mp4""}",True,False,,0.0,,(3) Somewhat Dissimilar,True,137.0,,,8.826,350.0,360.0,10.0,0.6796116504854367,0.699029126213592,False,False,False,False,0,block-a,CustomTrial,Info,0-14_0-24.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 489}}}",{},114,2026-03-10 01:55:14,False,,,CustomTrial,489,489,,True,489,3,11,label_experiment,"{""name"": ""0-10_0-11.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,138.0,,,3.762,360.0,370.0,10.0,0.699029126213592,0.7184466019417474,False,False,False,False,0,block-a,CustomTrial,Info,0-10_0-11.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 523}}}",{},115,2026-03-10 01:55:19,False,,,CustomTrial,523,523,,True,523,3,11,label_experiment,"{""name"": ""0-29_0-33.mp4""}",True,False,,0.0,,(6) Extremely Similar,True,139.0,,,3.315,370.0,380.0,10.0,0.7184466019417474,0.7378640776699027,False,False,False,False,0,block-a,CustomTrial,Info,0-29_0-33.mp4
"{""prompt"": {""py/object"": ""psynet.asset.CachedAsset"", ""identifiers"": {""id"": 204}}}",{},116,2026-03-10 01:55:23,False,,,CustomTrial,204,204,,True,204,3,11,label_experiment,"{""name"": ""0-18_0-19.mp4""}",True,False,,0.0,,(5) Very Similar,True,140.0,,,4.411,380.0,390.0,10.0,0.7378640776699027,0.757281553398058,False,False,False,False,0,block-a,CustomTrial,Info,0-18_0-19.mp4
