vars,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,elt_id,elt_id_max,time_credit,estimated_max_time_credit,progress,time_credit_fixes,progress_fixes,page_uuid,page_count,aborted,complete,answer,answer_accumulators,sequences,branch_log,for_loops,failure_tags,base_payment,performance_reward,unpaid_bonus,total_wait_page_time,client_ip_address,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,awaited_async_code_block_process_id,class,object_type,aborted_modules,started_modules,finished_modules,module_id,mit_consent,sex,languages_in_order_of_proficiency,liked_experiment,find_experiment_difficult,encountered_technical_problems
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T04:01:54.960046"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T03:52:00.485034"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T03:53:35.913193"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, very much."", ""find_experiment_difficult"": ""No, not at all."", ""encountered_technical_problems"": ""N/A""}",79,2026-03-13 03:48:52,False,,,Participant,cce333e6d17006a596d42426125f40fa,prolific,61109efff90b5bcc15b68b75,69b383ffbba543515c32aaa4,61109efff90b5bcc15b68b75:69b383ffbba543515c32aaa4,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 04:03:24,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",7d4d2a79-b995-da2f-d3d0-e14e8cb7600c,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.59.112.172,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"Yes, very much.","No, not at all.",N/A
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:06:20.032174"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:02:24.380506"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:09.876232"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""American English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""Not really"", ""encountered_technical_problems"": ""I did not. Thank you.""}",80,2026-03-13 16:02:01,False,,,Participant,83cf0fca937c719552e26825869e755a,prolific,66cf6c471a4e4397dac16e71,69b434e8b89b5e074463402e,66cf6c471a4e4397dac16e71:69b434e8b89b5e074463402e,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:07:28,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",5b4a220f-4384-6883-0d13-c865c9abf37e,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,35.147.211.127,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,American English,Yes,Not really,I did not. Thank you.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:07:00.962976"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:02:25.125880"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:03.154739"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was ok - not super fun but not bad either :) "", ""find_experiment_difficult"": ""Kind of yes"", ""encountered_technical_problems"": ""None""}",81,2026-03-13 16:02:04,False,,,Participant,fc915cdcc1ced89a175bc54208411be7,prolific,6405feae7d6321bfaaf793e8,69b434efecc499419d791dfa,6405feae7d6321bfaaf793e8:69b434efecc499419d791dfa,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:07:38,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",5afb83ee-55a8-cc82-f1f8-8a0b67678960,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,131.93.67.24,True,Chrome 142.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,It was ok - not super fun but not bad either :) ,Kind of yes,None
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:07:57.179280"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:02:46.522084"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:31.653047"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""no"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",82,2026-03-13 16:02:11,False,,,Participant,96fd265fb999ffdfe18d9e09c006a987,prolific,6004d426710b3c300a1259ee,69b434f5221b732a96763e49,6004d426710b3c300a1259ee:69b434f5221b732a96763e49,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:08:28,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",cd2eb32b-5e79-d2d9-188f-8803069fe29f,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,72.196.115.72,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,no,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:07:36.386757"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:02:42.455892"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:18.789972"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes, it was interesting"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",83,2026-03-13 16:02:15,False,,,Participant,f922fc3aeb8b63e39cd70cd173f3441a,prolific,664b700b38e720bf4c02dfd7,69b434f6dcf5ffc2377aa41b,664b700b38e720bf4c02dfd7:69b434f6dcf5ffc2377aa41b,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:08:13,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",8b429144-6a44-34b9-1f98-ab8eced9bc45,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,23.252.159.196,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,"Yes, it was interesting",no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:06:38.479671"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:02:51.729591"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:28.370282"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""It was fun."", ""find_experiment_difficult"": ""No."", ""encountered_technical_problems"": ""None.""}",84,2026-03-13 16:02:23,False,,,Participant,bb5929b50a8f846bd5c1365f82064eeb,prolific,5e5c2320b22c133f86923d14,69b434e451b6ded7460713d3,5e5c2320b22c133f86923d14:69b434e451b6ded7460713d3,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:07:33,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",372ce3fd-6cc4-e9dd-5a79-d474d4410f5c,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,72.189.197.195,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,It was fun.,No.,None.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:19:10.351986"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:14:16.316111"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:14:53.146298"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""nope""}",85,2026-03-13 16:02:24,False,,,Participant,5d228782ff10da9355d8f302d5e3a823,prolific,5f51529b15e36638fe535eae,69b434fbd8c97be6d98492c5,5f51529b15e36638fe535eae:69b434fbd8c97be6d98492c5,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:19:32,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",0f95a6a1-b697-7c4a-9802-26e6d5e529b8,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,163.116.251.124,True,Chrome 143.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,no,nope
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:09:29.424311"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:00.467036"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:59.541348"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""I haven't done any like it before, so it was a little bit interesting."", ""find_experiment_difficult"": ""I didn't think it was difficult, I just chose how similar it was based on my gut instinct."", ""encountered_technical_problems"": ""I didn't have any problems.""}",86,2026-03-13 16:02:36,False,,,Participant,6618b2c9876c14e1e39d243caa654331,prolific,5dad4c34b3446a0015e3de93,69b434ec9e04268a70a12962,5dad4c34b3446a0015e3de93:69b434ec9e04268a70a12962,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:10:33,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",8ccf88c3-f7a0-c7fc-9ccf-b08692cb46e7,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,73.180.203.202,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,"I haven't done any like it before, so it was a little bit interesting.","I didn't think it was difficult, I just chose how similar it was based on my gut instinct.",I didn't have any problems.
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:10:16.122307"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:03:36.149838"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:04:32.679903"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""Not really. "", ""encountered_technical_problems"": ""None. ""}",87,2026-03-13 16:02:58,False,,,Participant,154687740f8fe14f4ed47a2850ccb4a4,prolific,5c309bb410677f0001dda0ed,69b434fb994ccf88523a0053,5c309bb410677f0001dda0ed:69b434fb994ccf88523a0053,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:10:56,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",868ea098-3ee3-9663-a030-2de7a14e298e,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,205.178.46.99,True,Chrome 145.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,Not really. ,None. 
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:10:49.505608"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:05:18.748910"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:05:55.432816"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes, it was interesting to determine how I differentiated somewhat similar from somewhat dissimilar since it's nearly the same thing."", ""find_experiment_difficult"": ""Not entirely except differentiating between somewhat similar and somewhat dissimilar"", ""encountered_technical_problems"": ""no""}",88,2026-03-13 16:03:27,False,,,Participant,3ac29c25f15b590c08f322a177f383d5,prolific,63f8083b81d600b33e288f21,69b434f048e018a351bb2efa,63f8083b81d600b33e288f21:69b434f048e018a351bb2efa,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:12:45,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",4c3e278f-bf09-c1a7-8d2a-cd9bd935ed7d,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,98.164.122.71,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,english,"yes, it was interesting to determine how I differentiated somewhat similar from somewhat dissimilar since it's nearly the same thing.",Not entirely except differentiating between somewhat similar and somewhat dissimilar,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-13T16:19:49.216674"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:10:30.804024"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-13T16:11:02.302981"", ""sex"": ""female"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",89,2026-03-13 16:07:42,False,,,Participant,aaaf4d97a7f34e4b699a59e4e732925d,prolific,671d7a754bafa85dac6e0683,69b434ee3d17299e0e550c13,671d7a754bafa85dac6e0683:69b434ee3d17299e0e550c13,69af6eadc1dcf8f1a404ad6d,live,2026-03-13 16:20:46,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",7e5bb641-607d-a535-e48a-01c918ec6d9e,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,73.19.209.217,True,Chrome 145.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,female,English,Yes,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-14T20:26:21.082045"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:21:10.432538"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:22:12.241888"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes"", ""find_experiment_difficult"": ""Not at all"", ""encountered_technical_problems"": """"}",90,2026-03-14 20:20:32,False,,,Participant,9f041b399419d69de836da5e5fe23ba3,prolific,6266a599c7361af8b51a95e0,69b5c2fca4c2e3fc93968460,6266a599c7361af8b51a95e0:69b5c2fca4c2e3fc93968460,69af6eadc1dcf8f1a404ad6d,live,2026-03-14 20:26:54,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",4c01a22b-f888-20ee-94f7-7c0966e92294,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,172.88.126.23,True,Chrome 126.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes,Not at all,
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-14T20:25:38.661749"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:21:12.164218"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:22:00.360815"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""english"", ""liked_experiment"": ""yes"", ""find_experiment_difficult"": ""no"", ""encountered_technical_problems"": ""no""}",91,2026-03-14 20:20:42,False,,,Participant,e748e708af127ec39573001211d5d693,prolific,63d16095e853005ff591b9a1,69b5c301a16fa3f50bbd2a0d,63d16095e853005ff591b9a1:69b5c301a16fa3f50bbd2a0d,69af6eadc1dcf8f1a404ad6d,live,2026-03-14 20:26:10,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",036f0374-da22-f2db-b037-90263fe2885b,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,96.255.194.122,True,Chrome 146.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,english,yes,no,no
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-14T20:26:36.319754"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:21:36.529766"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:22:23.745130"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English"", ""liked_experiment"": ""Yes. This was very interesting"", ""find_experiment_difficult"": ""No"", ""encountered_technical_problems"": ""No""}",92,2026-03-14 20:20:43,False,,,Participant,7bf7dbe09da2a293079c66a1a90e2f3d,prolific,678ff81c8c6b56f93355e0bb,69b5c3066a258a0e3aca4cc7,678ff81c8c6b56f93355e0bb:69b5c3066a258a0e3aca4cc7,69af6eadc1dcf8f1a404ad6d,live,2026-03-14 20:27:17,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",f6e6afb7-b648-c6ef-48fd-b168effbbd57,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,50.217.135.2,True,Chrome 145.0.0.0 on Chrome OS 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English,Yes. This was very interesting,No,No
"{""mit_consent"": true, ""__Waiting for trial__loop_start_time__loop_start_time"": ""2026-03-14T20:26:19.035655"", ""__label_practice__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:21:42.632956"", ""__label_experiment__trial_loop__loop_start_time__loop_start_time"": ""2026-03-14T20:22:22.563457"", ""sex"": ""male"", ""languages_in_order_of_proficiency"": ""English only"", ""liked_experiment"": ""it was interest, would have helped to have an orientation to show the difference levels first to judge by, to reduce learning curve error"", ""find_experiment_difficult"": ""a lot was guessing as I learned the system"", ""encountered_technical_problems"": ""none that I know of""}",93,2026-03-14 20:20:46,False,,,Participant,c70477737ec67273ac8bf01da406f028,prolific,615ddab1e4f013092538b6c5,69b5c30ccf5ba7dc7fb81246,615ddab1e4f013092538b6c5:69b5c30ccf5ba7dc7fb81246,69af6eadc1dcf8f1a404ad6d,live,2026-03-14 20:29:01,2.5,,"{""recruiter"": ""prolific""}",approved,"[344, 4, 1]","[348, 5, 2]",515.0,515.0,1.0,[],"[1.0, 1.0]",670bfb09-0274-607f-5f98-1f1a82a036d4,53,False,True,Finish,[],[],"[[""mit_consent_conditional"", false], [""init_participant"", false], [""init_participant"", false]]",{},[],2.5,0.0,0.0,0.0,69.145.164.218,True,Chrome 146.0.0.0 on Windows 10 64-bit,,,exit,,Participant,Participant,[],"[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]","[""mit_consent"", ""label_practice"", ""label_experiment"", ""feedback""]",,True,male,English only,"it was interest, would have helped to have an orientation to show the difference levels first to judge by, to reduce learning curve error",a lot was guessing as I learned the system,none that I know of
